Year,Month,Day,Hour,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Solar Azimuth Angle,Location
2022,3,4,17,19.6,0,0,0,7,16.3,0,81.42,-9999,0.23,1015,3.2,343,5.8,279.586064,Bahrain
2022,3,4,18,19.5,0,0,0,7,16.4,0,82.36,-9999,0.23,1016,3.3,343,5.5,294.0384405,Bahrain
2022,3,4,19,19.4,0,0,0,7,16.4,0,82.87,-9999,0.23,1015,3.3,347,5.2,308.5830242,Bahrain
2022,3,4,20,19.3,0,0,0,7,16.4,0,83.34,-9999,0.23,1015,3,354,4.7,323.2949997,Bahrain
2022,3,4,21,19.2,0,0,0,7,16.4,0,84.1,-9999,0.23,1015,2.8,345,4.4,338.192124,Bahrain
2022,3,4,22,19.1,0,0,0,7,16.5,0,84.85,-9999,0.23,1014,2.7,341,4.6,353.2308851,Bahrain
2022,3,4,23,19,0,0,0,7,16.5,0,85.39,-9999,0.23,1014,2.7,347,5,8.320367289,Bahrain
2022,3,5,0,18.9,0,0,0,7,16.5,0,85.81,-9999,0.23,1014,2.8,351,5.3,23.35268057,Bahrain
2022,3,5,1,18.9,0,0,0,7,16.5,0,85.72,-9999,0.23,1015,3,344,6,38.23988912,Bahrain
2022,3,5,2,18.7,0,0,0,7,16.2,0,85.29,-9999,0.23,1016,3,350,6.4,52.94327055,Bahrain
2022,3,5,3,18.7,0,0,0,7,16,0,84.34,-9999,0.23,1017,3.1,353,6.4,67.48552227,Bahrain
2022,3,5,4,19,90,16,94,8,15.8,4,81.76,76.99,0.23,1018,3.2,355,6.2,81.94548047,Bahrain
2022,3,5,5,19.4,256,126,311,8,15.7,138,79.13,64.19,0.23,1018,3.2,2,5.2,96.44051593,Bahrain
2022,3,5,6,20,357,246,508,8,15.6,465,75.98,52.16,0.23,1018,3.2,7,4.1,111.1017635,Bahrain
2022,3,5,7,20.6,412,333,661,8,15.8,646,73.78,41.7,0.23,1018,3.2,16,3,126.044895,Bahrain
2022,3,5,8,20.9,444,375,753,7,16.4,539,75.32,34.33,0.23,1017,3.2,18,2,141.3385688,Bahrain
2022,3,5,9,21.1,540,240,743,8,16.7,726,75.77,32.27,0.23,1016,3.2,4,2,156.9763401,Bahrain
2022,3,5,10,21.2,508,240,700,7,16.4,451,74.1,36.43,0.23,1015,3.2,347,2.8,172.8639448,Bahrain
2022,3,5,11,21.2,445,205,590,8,16,587,72.15,45.11,0.23,1015,3.2,344,3.8,188.8351765,Bahrain
2022,3,5,12,21.1,339,139,416,8,15.6,400,70.8,56.24,0.23,1015,3.1,350,4.3,204.6980923,Bahrain
2022,3,5,13,20.9,195,53,215,7,15.3,176,70.52,68.61,0.23,1015,3,351,4.7,220.2934258,Bahrain
2022,3,5,14,20.4,27,1,27,7,15.2,3,72.08,81.56,0.23,1015,2.9,350,5.2,235.5376957,Bahrain
2022,3,5,15,20.1,0,0,0,3,15,0,72.48,-9999,0.23,1016,2.8,349,5.5,250.4351778,Bahrain
2022,3,5,16,19.9,0,0,0,8,14.8,0,72.48,-9999,0.23,1016,2.7,347,5.5,265.062602,Bahrain
2022,3,5,17,19.7,0,0,0,1,14.6,0,72.47,-9999,0.23,1016,2.6,347,5.3,279.5402035,Bahrain
2022,3,5,18,19.5,0,0,0,3,14.4,0,72.56,-9999,0.23,1016,2.4,348,4.9,294.0003226,Bahrain
2022,3,5,19,19.5,0,0,0,1,14.3,0,71.95,-9999,0.23,1016,2.3,349,4.5,308.5585999,Bahrain
2022,3,5,20,19.4,0,0,0,1,14.3,0,72.43,-9999,0.23,1015,2.1,347,4.2,323.2896686,Bahrain
2022,3,5,21,19.3,0,0,0,1,14.4,0,73.42,-9999,0.23,1015,2,346,4.2,338.2102697,Bahrain
2022,3,5,22,19.1,0,0,0,1,14.5,0,74.81,-9999,0.23,1014,1.9,347,4.3,353.2752558,Bahrain
2022,3,5,23,18.8,0,0,0,1,14.5,0,76.3,-9999,0.23,1014,1.8,349,4.3,8.391576069,Bahrain
2022,3,6,0,18.6,0,0,0,1,14.5,0,77.27,-9999,0.23,1014,1.7,350,4.1,23.44911392,Bahrain
2022,3,6,1,18.4,0,0,0,1,14.7,0,78.89,-9999,0.23,1014,1.6,347,3.8,38.35810661,Bahrain
2022,3,6,2,18.3,0,0,0,1,15,0,80.94,-9999,0.23,1015,1.5,340,3.6,53.078689,Bahrain
2022,3,6,3,18.7,0,0,0,7,15.1,0,79.76,-9999,0.23,1015,1.5,338,3.6,67.63304988,Bahrain
2022,3,6,4,19.3,115,131,145,3,15.3,145,77.6,76.76,0.23,1016,1.6,335,3.7,82.09986664,Bahrain
2022,3,6,5,20.2,204,370,367,1,14.3,367,68.79,63.93,0.23,1016,1.6,338,3.6,96.59637906,Bahrain
2022,3,6,6,21,369,243,519,1,13.9,519,63.8,51.87,0.23,1016,1.7,341,3.1,111.2534194,Bahrain
2022,3,6,7,21.5,429,329,676,8,13.8,676,61.49,41.36,0.23,1015,1.7,346,2.5,126.1862042,Bahrain
2022,3,6,8,22,457,381,774,1,13.5,774,58.39,33.95,0.23,1014,1.6,349,2.5,141.4630655,Bahrain
2022,3,6,9,22.3,500,331,781,2,13.2,758,56.32,31.88,0.23,1013,1.7,352,2.4,157.0778606,Bahrain
2022,3,6,10,22.4,481,310,732,8,13,732,55.48,36.11,0.23,1013,1.7,359,2.2,172.9377407,Bahrain
2022,3,6,11,22.3,433,254,613,1,12.9,613,55.24,44.87,0.23,1012,1.8,8,1.9,188.8791056,Bahrain
2022,3,6,12,22.1,347,165,439,3,12.7,365,55.33,56.06,0.23,1012,1.8,16,1.6,204.713243,Bahrain
2022,3,6,13,21.7,205,56,226,8,13,226,57.58,68.45,0.23,1012,1.9,18,1.2,220.2838087,Bahrain
2022,3,6,14,20.9,27,1,27,3,13.6,9,63.1,81.43,0.23,1012,1.9,16,1,235.5092444,Bahrain
2022,3,6,15,20.6,0,0,0,1,13.7,0,64.66,-9999,0.23,1013,2,14,1.2,250.3946563,Bahrain
2022,3,6,16,20.4,0,0,0,1,13.5,0,64.54,-9999,0.23,1013,2,13,1.5,265.0168604,Bahrain
2022,3,6,17,20.4,0,0,0,5,13.3,0,63.95,-9999,0.23,1013,2,14,1.7,279.4958623,Bahrain
2022,3,6,18,20.3,0,0,0,7,13.6,0,65.25,-9999,0.23,1013,2,23,1.5,293.9637139,Bahrain
2022,3,6,19,20.4,0,0,0,6,14.1,0,66.93,-9999,0.23,1012,2,42,1.1,308.5357272,Bahrain
2022,3,6,20,20.4,0,0,0,6,13.9,0,66.36,-9999,0.23,1012,2.1,80,1,323.2859862,Bahrain
2022,3,6,21,20.5,0,0,0,7,13.6,0,64.73,-9999,0.23,1011,2.1,115,1.3,338.2302043,Bahrain
2022,3,6,22,20.4,0,0,0,3,13.4,0,64.19,-9999,0.23,1010,2.2,133,1.8,353.3215737,Bahrain
2022,3,6,23,20.3,0,0,0,5,13.2,0,63.68,-9999,0.23,1010,2.2,143,2.5,8.464874323,Bahrain
2022,3,7,0,20.2,0,0,0,3,13.2,0,63.97,-9999,0.23,1009,2.2,149,3.2,23.54773184,Bahrain
2022,3,7,1,20,0,0,0,1,13.5,0,65.98,-9999,0.23,1009,2.2,151,3.8,38.47853958,Bahrain
2022,3,7,2,19.7,0,0,0,1,14.1,0,70.04,-9999,0.23,1010,2.2,156,4.2,53.21629033,Bahrain
2022,3,7,3,19.7,0,0,0,1,15,0,74.24,-9999,0.23,1010,2.1,161,4.7,67.782678,Bahrain
2022,3,7,4,20.2,108,31,115,1,15.9,115,76.08,76.53,0.23,1010,2.1,165,5.2,82.25624025,Bahrain
2022,3,7,5,20.9,255,172,331,5,16.5,326,76.08,63.67,0.23,1010,2.1,168,5,96.75410519,Bahrain
2022,3,7,6,22.1,340,308,532,1,16.7,532,71.53,51.58,0.23,1010,2.1,170,5.2,111.4068205,Bahrain
2022,3,7,7,23.5,385,404,690,1,16.2,690,63.7,41.02,0.23,1009,2.1,175,5.2,126.3291641,Bahrain
2022,3,7,8,24.8,413,445,785,1,15.7,785,56.89,33.56,0.23,1008,2,187,5.1,141.5891573,Bahrain
2022,3,7,9,25.8,496,330,778,1,14.9,778,51.01,31.5,0.23,1008,2.1,202,4.8,157.1809673,Bahrain
2022,3,7,10,26.5,474,316,730,5,14.1,220,46.39,35.79,0.23,1007,2.1,214,4.6,173.0131547,Bahrain
2022,3,7,11,26.7,413,291,620,3,13.5,554,44.28,44.63,0.23,1006,2.1,218,4.3,188.9247013,Bahrain
2022,3,7,12,26.6,322,244,458,1,13.3,458,43.77,55.87,0.23,1006,2.1,209,3.8,204.7300947,Bahrain
2022,3,7,13,25.9,206,156,263,1,13.3,263,45.85,68.31,0.23,1006,1.9,198,3.2,220.2758902,Bahrain
2022,3,7,14,24.9,59,18,62,1,13.3,62,48.6,81.31,0.23,1006,1.7,197,3.2,235.4824497,Bahrain
2022,3,7,15,24.5,0,0,0,3,13.2,0,49.44,-9999,0.23,1007,1.6,198,3.4,250.3557245,Bahrain
2022,3,7,16,24.2,0,0,0,1,13.1,0,50.01,-9999,0.23,1007,1.6,192,3.5,264.9726393,Bahrain
2022,3,7,17,23.9,0,0,0,1,13.1,0,50.69,-9999,0.23,1007,1.5,183,3.7,279.4529925,Bahrain
2022,3,7,18,23.5,0,0,0,3,13,0,51.66,-9999,0.23,1007,1.6,178,4.2,293.9285665,Bahrain
2022,3,7,19,23,0,0,0,8,12.9,0,53.02,-9999,0.23,1006,1.6,179,4.5,308.5143565,Bahrain
2022,3,7,20,22.3,0,0,0,8,13,0,55.7,-9999,0.23,1007,1.7,189,4.1,323.2838998,Bahrain
2022,3,7,21,21.7,0,0,0,8,13.1,0,57.95,-9999,0.23,1007,1.7,225,3.3,338.2518714,Bahrain
2022,3,7,22,21.2,0,0,0,7,13.1,0,59.73,-9999,0.23,1007,1.7,270,3.5,353.369778,Bahrain
2022,3,7,23,20.9,0,0,0,8,13.6,0,63.2,-9999,0.23,1007,1.7,288,3,8.54019628,Bahrain
2022,3,8,0,20.7,0,0,0,8,14.4,0,67.38,-9999,0.23,1007,1.7,293,2.3,23.64846296,Bahrain
2022,3,8,1,20.4,0,0,0,5,15.1,0,71.77,-9999,0.23,1007,1.8,299,2.4,38.60111079,Bahrain
2022,3,8,2,20.1,0,0,0,8,16,0,77.13,-9999,0.23,1008,1.9,310,3.2,53.35599161,Bahrain
2022,3,8,3,20.2,0,0,0,8,16.8,0,80.79,-9999,0.23,1009,2,317,4.2,67.93431851,Bahrain
2022,3,8,4,20.6,108,26,114,8,17.5,4,82.57,76.29,0.23,1010,2.1,323,4.6,82.41450885,Bahrain
2022,3,8,5,21.2,263,142,326,8,17.9,296,81.72,63.41,0.23,1010,2.2,325,4,96.91359844,Bahrain
2022,3,8,6,22.1,354,278,528,8,17.7,458,76.03,51.28,0.23,1010,2.2,327,3.7,111.5618684,Bahrain
2022,3,8,7,22.9,408,364,683,8,17,683,69.24,40.68,0.23,1010,2.2,332,3.4,126.4736757,Bahrain
2022,3,8,8,23.6,432,410,776,8,16,686,62.6,33.18,0.23,1009,2.3,337,3.8,141.7167456,Bahrain
2022,3,8,9,23.7,485,347,782,3,15.6,715,60.65,31.12,0.23,1009,2.3,343,4.1,157.2855642,Bahrain
2022,3,8,10,23.5,457,341,735,8,15.4,479,60.3,35.48,0.23,1009,2.4,347,4,173.0900947,Bahrain
2022,3,8,11,23.3,409,296,620,6,15.1,502,59.85,44.39,0.23,1009,2.4,347,4.2,188.9718778,Bahrain
2022,3,8,12,22.9,331,212,450,7,15,420,61.02,55.69,0.23,1009,2.4,351,4.1,204.7485688,Bahrain
2022,3,8,13,22.3,210,89,243,5,15.2,107,64.27,68.16,0.23,1010,2.4,350,4.4,220.2695996,Bahrain
2022,3,8,14,21.5,43,4,43,7,15.6,4,68.92,81.18,0.23,1010,2.3,352,4.5,235.4572485,Bahrain
2022,3,8,15,21,0,0,0,7,15.9,0,72.6,-9999,0.23,1011,2.3,354,4.8,250.3183251,Bahrain
2022,3,8,16,20.6,0,0,0,6,16.2,0,75.98,-9999,0.23,1011,2.3,355,5,264.9298852,Bahrain
2022,3,8,17,20.4,0,0,0,5,16.6,0,78.57,-9999,0.23,1012,2.4,356,4.9,279.4115424,Bahrain
2022,3,8,18,20.2,0,0,0,7,16.9,0,81.08,-9999,0.23,1011,2.4,355,4.7,293.8948285,Bahrain
2022,3,8,19,20,0,0,0,7,17.1,0,83.41,-9999,0.23,1011,2.4,353,4.6,308.4944342,Bahrain
2022,3,8,20,19.8,0,0,0,7,17.2,0,84.92,-9999,0.23,1010,2.4,353,4.1,323.283353,Bahrain
2022,3,8,21,19.7,0,0,0,7,17.4,0,86.54,-9999,0.23,1010,2.4,348,3.6,338.2752109,Bahrain
2022,3,8,22,19.6,0,0,0,7,17.7,0,88.71,-9999,0.23,1010,2.4,338,3.4,353.4198043,Bahrain
2022,3,8,23,19.5,0,0,0,7,18,0,90.98,-9999,0.23,1010,2.5,331,3.6,8.617472305,Bahrain
2022,3,9,0,19.4,0,0,0,7,18.2,0,92.51,-9999,0.23,1010,2.4,332,3.6,23.75123215,Bahrain
2022,3,9,1,19.4,0,0,0,8,18.2,0,92.82,-9999,0.23,1010,2.4,336,3.5,38.72573942,Bahrain
2022,3,9,2,19.4,0,0,0,1,18.3,0,93.28,-9999,0.23,1011,2.3,338,3.6,53.4977065,Bahrain
2022,3,9,3,19.8,0,0,0,3,18.4,0,91.49,-9999,0.23,1012,2.2,340,3.7,68.08788014,Bahrain
2022,3,9,4,20.6,106,22,112,8,18.4,35,87.13,76.05,0.23,1013,2.2,341,3.8,82.57457702,Bahrain
2022,3,9,5,21.4,266,135,327,3,18,327,81,63.15,0.23,1013,2.2,347,3.2,97.07476025,Bahrain
2022,3,9,6,22.2,373,238,523,1,17.7,523,75.83,50.99,0.23,1013,2.2,1,2.3,111.7184627,Bahrain
2022,3,9,7,22.7,432,326,680,1,17.6,680,72.84,40.34,0.23,1012,2.1,17,1.5,126.6196375,Bahrain
2022,3,9,8,23.4,455,382,776,1,17,776,67.17,32.79,0.23,1011,2.1,34,1.1,141.8457297,Bahrain
2022,3,9,9,24.1,448,413,803,1,16.4,803,62.19,30.74,0.23,1011,2.1,44,0.9,157.3915527,Bahrain
2022,3,9,10,24.5,426,401,754,2,16.2,754,59.83,35.16,0.23,1010,2.2,44,0.9,173.1684663,Bahrain
2022,3,9,11,24.7,383,357,639,8,16.1,639,58.73,44.15,0.23,1010,2.2,45,0.8,189.0205463,Bahrain
2022,3,9,12,24.7,285,352,484,1,16.1,484,58.87,55.51,0.23,1010,2.1,44,0.8,204.7685838,Bahrain
2022,3,9,13,24.3,199,204,275,1,16.6,275,62.19,68.01,0.23,1010,2.1,43,0.9,220.2648631,Bahrain
2022,3,9,14,23.3,64,25,68,8,17.3,68,69.07,81.06,0.23,1010,2.1,46,0.9,235.4335742,Bahrain
2022,3,9,15,22.6,0,0,0,3,17.9,0,74.71,-9999,0.23,1011,2.1,60,1,250.2823975,Bahrain
2022,3,9,16,22.2,0,0,0,1,18.2,0,78.23,-9999,0.23,1011,2.1,85,1.2,264.8885413,Bahrain
2022,3,9,17,21.9,0,0,0,1,18.3,0,79.95,-9999,0.23,1011,2.1,108,1.5,279.371457,Bahrain
2022,3,9,18,21.8,0,0,0,1,18.2,0,79.83,-9999,0.23,1010,2.2,122,1.8,293.8624446,Bahrain
2022,3,9,19,21.8,0,0,0,1,17.9,0,78.77,-9999,0.23,1010,2.2,131,2.3,308.4759031,Bahrain
2022,3,9,20,21.8,0,0,0,0,17.7,0,77.33,-9999,0.23,1009,2.2,138,2.9,323.2842856,Bahrain
2022,3,9,21,21.8,0,0,0,1,17.4,0,75.9,-9999,0.23,1008,2.2,144,3.6,338.300159,Bahrain
2022,3,9,22,21.7,0,0,0,1,17.2,0,75.62,-9999,0.23,1008,2.3,147,4.5,353.4715841,Bahrain
2022,3,9,23,21.4,0,0,0,3,17.6,0,79.06,-9999,0.23,1008,2.3,148,5.4,8.696629289,Bahrain
2022,3,10,0,20.9,0,0,0,1,18.6,0,86.56,-9999,0.23,1008,2.3,148,5.8,23.85596097,Bahrain
2022,3,10,1,20.5,0,0,0,1,19.6,0,94.46,-9999,0.23,1008,2.3,147,5.6,38.85234149,Bahrain
2022,3,10,2,20.4,0,0,0,1,20.3,0,99.24,-9999,0.23,1009,2.3,146,5.1,53.64134573,Bahrain
2022,3,10,3,20.9,2,0,2,1,20.7,2,98.68,-9999,0.23,1010,2.3,143,4.6,68.24326892,Bahrain
2022,3,10,4,21.7,119,166,160,1,20.9,160,95.12,75.81,0.23,1011,2.2,136,4.3,82.7363469,Bahrain
2022,3,10,5,22.5,202,388,379,1,20.8,379,89.88,62.89,0.23,1011,2.2,132,3.7,97.23748979,Bahrain
2022,3,10,6,23.7,238,551,587,1,19.7,587,78.42,50.69,0.23,1010,2.2,140,3.4,111.8765005,Bahrain
2022,3,10,7,25.1,267,624,744,1,18.6,744,67.24,40,0.23,1010,2.2,153,3.3,126.7669459,Bahrain
2022,3,10,8,26.7,292,644,836,1,17.2,836,55.89,32.4,0.23,1008,2.2,166,3.3,141.9760068,Bahrain
2022,3,10,9,28.3,321,615,852,1,15.6,852,46.02,30.35,0.23,1007,2.1,170,3.2,157.4988324,Bahrain
2022,3,10,10,29.3,332,562,793,1,14.4,793,40.31,34.85,0.23,1006,2.1,166,3,173.2481731,Bahrain
2022,3,10,11,29.7,320,475,662,3,14,607,38.27,43.92,0.23,1006,2.1,158,3,189.0706162,Bahrain
2022,3,10,12,29.5,283,347,481,8,14.1,481,39.1,55.33,0.23,1006,2.1,148,3.1,204.7900559,Bahrain
2022,3,10,13,28.3,201,179,269,1,14.9,269,44.02,67.87,0.23,1006,2.1,140,3.2,220.2616044,Bahrain
2022,3,10,14,26.9,59,17,62,1,15.3,62,49,80.94,0.23,1006,2.1,138,4.2,235.4113574,Bahrain
2022,3,10,15,26.2,0,0,0,3,15.7,0,52.34,-9999,0.23,1006,2.1,139,5.2,250.247878,Bahrain
2022,3,10,16,25.4,0,0,0,0,16.3,0,57.05,-9999,0.23,1007,2,140,6.1,264.8485477,Bahrain
2022,3,10,17,24.7,0,0,0,1,16.8,0,61.55,-9999,0.23,1007,2,143,6.7,279.3326779,Bahrain
2022,3,10,18,24.3,0,0,0,8,17.1,0,64.05,-9999,0.23,1007,2,144,7,293.8313562,Bahrain
2022,3,10,19,24.1,0,0,0,8,17,0,64.58,-9999,0.23,1007,2,145,7.2,308.4587029,Bahrain
2022,3,10,20,23.9,0,0,0,3,16.8,0,64.3,-9999,0.23,1006,1.9,149,7.2,323.2866343,Bahrain
2022,3,10,21,23.8,0,0,0,0,16.4,0,63.18,-9999,0.23,1006,1.9,151,7.3,338.3266484,Bahrain
2022,3,10,22,23.6,0,0,0,0,15.8,0,61.67,-9999,0.23,1005,1.8,154,7.4,353.5250463,Bahrain
2022,3,10,23,23.6,0,0,0,7,15.1,0,58.83,-9999,0.23,1005,1.8,158,7.5,8.777591055,Bahrain
2022,3,11,0,23.6,0,0,0,8,14.3,0,56.02,-9999,0.23,1005,1.7,163,7.6,23.962568,Bahrain
2022,3,11,1,23.6,0,0,0,0,13.9,0,54.54,-9999,0.23,1006,1.7,167,7.7,38.98083027,Bahrain
2022,3,11,2,23.4,0,0,0,1,13.9,0,55.22,-9999,0.23,1007,1.7,171,7.6,53.78681751,Bahrain
2022,3,11,3,23.4,0,0,0,1,14.2,0,56.15,-9999,0.23,1008,1.8,177,7,68.4003886,Bahrain
2022,3,11,4,23.8,124,66,141,1,14.5,141,55.95,75.57,0.23,1009,1.8,182,6.2,82.89971857,Bahrain
2022,3,11,5,24.6,252,223,354,8,14.7,354,54.23,62.62,0.23,1009,1.8,183,5.7,97.4016844,Bahrain
2022,3,11,6,25.9,308,406,566,1,14.7,566,49.95,50.39,0.23,1009,1.7,189,5.4,112.0358775,Bahrain
2022,3,11,7,27.4,380,429,710,1,14.2,710,44.23,39.65,0.23,1008,1.7,199,5.2,126.9154962,Bahrain
2022,3,11,8,28.8,439,417,793,1,13.8,793,39.87,32.01,0.23,1007,1.6,207,5.2,142.1074727,Bahrain
2022,3,11,9,29.9,465,395,807,8,13.6,807,36.83,29.97,0.23,1006,1.6,213,4.9,157.6073014,Bahrain
2022,3,11,10,30.5,461,352,751,7,13.4,751,35.09,34.54,0.23,1006,1.6,214,4.6,173.329117,Bahrain
2022,3,11,11,31,419,290,629,7,13.1,629,33.59,43.69,0.23,1005,1.7,211,4.1,189.1219947,Bahrain
2022,3,11,12,31.1,340,200,454,8,12.9,454,32.87,55.15,0.23,1005,1.7,208,3.5,204.812899,Bahrain
2022,3,11,13,29.8,212,81,243,8,13.6,243,37.05,67.73,0.23,1006,1.8,210,2.7,220.2597447,Bahrain
2022,3,11,14,28,38,2,38,8,14.2,38,42.73,80.82,0.23,1007,1.9,239,2,235.3905262,Bahrain
2022,3,11,15,26.1,0,0,0,1,15.1,0,50.89,-9999,0.23,1008,2,312,2.7,250.2147001,Bahrain
2022,3,11,16,24.3,0,0,0,1,16.5,0,61.93,-9999,0.23,1009,2.1,338,4.8,264.8098416,Bahrain
2022,3,11,17,23.2,0,0,0,3,17.7,0,71.31,-9999,0.23,1010,2.1,341,5.7,279.2951443,Bahrain
2022,3,11,18,22.6,0,0,0,3,18.5,0,77.64,-9999,0.23,1010,2.1,339,5.9,293.8015021,Bahrain
2022,3,11,19,22.1,0,0,0,1,19.2,0,83.9,-9999,0.23,1010,2.2,337,5.9,308.4427706,Bahrain
2022,3,11,20,21.8,0,0,0,1,19.7,0,88.08,-9999,0.23,1010,2.2,335,6,323.290333,Bahrain
2022,3,11,21,21.6,0,0,0,1,19.7,0,89.11,-9999,0.23,1010,2.2,335,6.3,338.3546095,Bahrain
2022,3,11,22,21.5,0,0,0,1,19.2,0,86.84,-9999,0.23,1010,2.3,336,6.5,353.5801166,Bahrain
2022,3,11,23,21.4,0,0,0,1,18.6,0,84.15,-9999,0.23,1010,2.3,336,6.5,8.860278666,Bahrain
2022,3,12,0,21.3,0,0,0,8,18.1,0,82.09,-9999,0.23,1011,2.3,337,6.4,24.07096922,Bahrain
2022,3,12,1,21.1,0,0,0,5,17.8,0,81.63,-9999,0.23,1011,2.3,339,6.2,39.11111658,Bahrain
2022,3,12,2,21,0,0,0,1,17.7,0,81.45,-9999,0.23,1012,2.3,343,5.7,53.93402782,Bahrain
2022,3,12,3,21.2,0,0,0,8,17.6,0,79.69,-9999,0.23,1012,2.3,343,5.4,68.55914094,Bahrain
2022,3,12,4,21.7,123,52,136,3,17.2,136,75.53,75.33,0.23,1013,2.3,343,5.3,83.0645904,Bahrain
2022,3,12,5,22.4,255,208,351,8,16.8,351,70.42,62.36,0.23,1013,2.2,344,4.9,97.56723995,Bahrain
2022,3,12,6,23,333,338,550,8,16.5,550,67.02,50.1,0.23,1013,2.2,341,4.6,112.196488,Bahrain
2022,3,12,7,23.6,377,425,706,3,16.3,681,63.52,39.31,0.23,1013,2.2,338,4.5,127.0651822,Bahrain
2022,3,12,8,23.9,398,474,802,8,15.8,802,60.54,31.62,0.23,1013,2.1,335,4.6,142.2400223,Bahrain
2022,3,12,9,24.1,335,591,849,8,15.2,849,57.52,29.58,0.23,1012,2.1,337,4.8,157.7168566,Bahrain
2022,3,12,10,24,317,588,802,1,14.6,802,55.78,34.23,0.23,1012,2,343,5.1,173.4111987,Bahrain
2022,3,12,11,23.7,285,553,686,1,14.1,686,54.73,43.46,0.23,1012,1.9,349,5.4,189.1745876,Bahrain
2022,3,12,12,23.2,240,470,510,1,13.7,510,55.06,54.98,0.23,1012,1.9,354,5.9,204.8370255,Bahrain
2022,3,12,13,22.4,177,314,297,1,13.6,297,57.35,67.59,0.23,1012,1.9,357,6.5,220.2592033,Bahrain
2022,3,12,14,21.5,73,68,84,1,13.9,84,62,80.7,0.23,1013,1.9,357,6.9,235.3710065,Bahrain
2022,3,12,15,21,0,0,0,0,14.3,0,65.5,-9999,0.23,1013,1.9,354,6.8,250.1827953,Bahrain
2022,3,12,16,20.9,0,0,0,0,14.5,0,66.83,-9999,0.23,1014,1.9,350,6.4,264.772358,Bahrain
2022,3,12,17,20.7,0,0,0,0,14.8,0,68.77,-9999,0.23,1013,1.9,347,5.8,279.2587924,Bahrain
2022,3,12,18,20.6,0,0,0,0,14.9,0,70.03,-9999,0.23,1013,1.8,343,5.1,293.7728183,Bahrain
2022,3,12,19,20.5,0,0,0,1,15.1,0,71.35,-9999,0.23,1012,1.8,338,4.4,308.4280401,Bahrain
2022,3,12,20,20.4,0,0,0,1,15.5,0,73.41,-9999,0.23,1012,1.8,333,3.7,323.2953129,Bahrain
2022,3,12,21,20.3,0,0,0,1,15.7,0,74.75,-9999,0.23,1011,1.8,331,3.3,338.3839696,Bahrain
2022,3,12,22,20.2,0,0,0,1,15.8,0,76.04,-9999,0.23,1011,1.8,328,3.3,353.6367181,Bahrain
2022,3,12,23,20,0,0,0,1,16.2,0,78.67,-9999,0.23,1011,1.8,321,3.7,8.944610575,Bahrain
2022,3,13,0,19.9,0,0,0,1,16.5,0,80.78,-9999,0.23,1011,1.8,317,4.1,24.18107815,Bahrain
2022,3,13,1,19.8,0,0,0,1,16.8,0,82.95,-9999,0.23,1012,1.9,317,4.5,39.24310899,Bahrain
2022,3,13,2,19.6,0,0,0,1,17.1,0,85.47,-9999,0.23,1013,1.9,316,4.8,54.08288062,Bahrain
2022,3,13,3,20.1,3,0,3,1,17.1,3,82.72,-9999,0.23,1014,1.9,317,5.4,68.71942591,Bahrain
2022,3,13,4,20.8,128,147,165,1,16.6,165,76.69,75.08,0.23,1015,1.9,318,5.9,83.23085919,Bahrain
2022,3,13,5,21.5,219,353,385,1,15.8,385,70.21,62.09,0.23,1015,1.9,322,5.9,97.73405094,Bahrain
2022,3,13,6,22.3,291,447,580,1,15.4,580,64.87,49.8,0.23,1015,1.9,327,5.6,112.3582252,Bahrain
2022,3,13,7,23,323,533,738,1,15.3,738,61.93,38.96,0.23,1015,1.9,333,5.1,127.2158968,Bahrain
2022,3,13,8,23.4,335,584,834,1,15.5,834,61.36,31.23,0.23,1014,1.9,339,4.5,142.3735491,Bahrain
2022,3,13,9,23.6,383,521,837,1,16,837,62.28,29.2,0.23,1013,2,343,3.7,157.8273939,Bahrain
2022,3,13,10,23.7,369,502,786,1,16.4,786,63.63,33.92,0.23,1013,2,343,2.8,173.4943177,Bahrain
2022,3,13,11,23.8,336,452,665,1,16.6,665,63.91,43.23,0.23,1013,2.1,341,2.2,189.2282996,Bahrain
2022,3,13,12,23.8,282,361,490,1,16.6,490,64.17,54.81,0.23,1013,2.1,343,2,204.862346,Bahrain
2022,3,13,13,23.5,200,210,281,1,16.7,281,65.86,67.45,0.23,1013,2,353,2.5,220.2598974,Bahrain
2022,3,13,14,22.6,67,28,72,1,16.8,72,69.56,80.58,0.23,1013,2,4,3.7,235.352722,Bahrain
2022,3,13,15,21.8,0,0,0,0,17.2,0,75.18,-9999,0.23,1013,1.9,9,5.1,250.1520924,Bahrain
2022,3,13,16,21.2,0,0,0,0,17.8,0,80.95,-9999,0.23,1013,1.9,9,5.2,264.7360292,Bahrain
2022,3,13,17,20.8,0,0,0,0,18,0,84.25,-9999,0.23,1014,2,6,4.8,279.2235561,Bahrain
2022,3,13,18,20.5,0,0,0,1,18.1,0,86.2,-9999,0.23,1014,2,1,4.7,293.7452383,Bahrain
2022,3,13,19,20.3,0,0,0,1,18.1,0,87.15,-9999,0.23,1013,2,360,4.6,308.4144431,Bahrain
